pcd_path,obj_token,frame_id,depth_path,expected_model_path,expected_obj_id
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000559_000003.ply,3,559,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000559.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000559_000004.ply,4,559,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000559.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000559_000005.ply,5,559,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000559.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000559_000006.ply,6,559,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000559.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000559_000007.ply,7,559,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000559.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000561_000000.ply,0,561,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000561.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000561_000001.ply,1,561,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000561.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000561_000002.ply,2,561,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000561.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000561_000003.ply,3,561,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000561.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000561_000004.ply,4,561,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000561.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000561_000005.ply,5,561,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000561.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000561_000006.ply,6,561,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000561.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000561_000007.ply,7,561,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000561.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000562_000000.ply,0,562,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000562.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000562_000001.ply,1,562,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000562.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000562_000002.ply,2,562,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000562.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000562_000003.ply,3,562,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000562.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000562_000004.ply,4,562,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000562.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000562_000005.ply,5,562,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000562.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000562_000006.ply,6,562,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000562.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000562_000007.ply,7,562,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000562.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000563_000000.ply,0,563,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000563.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000563_000001.ply,1,563,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000563.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000563_000002.ply,2,563,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000563.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000563_000003.ply,3,563,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000563.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000563_000004.ply,4,563,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000563.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000563_000005.ply,5,563,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000563.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000563_000006.ply,6,563,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000563.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000563_000007.ply,7,563,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000563.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000571_000000.ply,0,571,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000571.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000571_000001.ply,1,571,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000571.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000571_000002.ply,2,571,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000571.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000571_000003.ply,3,571,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000571.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000571_000004.ply,4,571,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000571.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000571_000005.ply,5,571,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000571.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000571_000006.ply,6,571,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000571.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000571_000007.ply,7,571,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000571.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000585_000000.ply,0,585,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000585.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000585_000001.ply,1,585,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000585.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000585_000002.ply,2,585,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000585.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000585_000003.ply,3,585,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000585.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000585_000004.ply,4,585,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000585.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000585_000005.ply,5,585,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000585.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000585_000006.ply,6,585,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000585.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000585_000007.ply,7,585,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000585.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000588_000000.ply,0,588,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000588.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000588_000001.ply,1,588,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000588.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000588_000002.ply,2,588,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000588.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000588_000003.ply,3,588,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000588.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000588_000004.ply,4,588,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000588.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000588_000005.ply,5,588,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000588.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000588_000006.ply,6,588,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000588.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000588_000007.ply,7,588,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000588.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000589_000000.ply,0,589,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000589.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000589_000001.ply,1,589,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000589.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000589_000002.ply,2,589,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000589.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000589_000003.ply,3,589,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000589.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000589_000004.ply,4,589,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000589.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000589_000005.ply,5,589,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000589.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000589_000006.ply,6,589,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000589.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000589_000007.ply,7,589,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000589.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000597_000000.ply,0,597,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000597.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000597_000001.ply,1,597,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000597.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000597_000002.ply,2,597,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000597.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000597_000003.ply,3,597,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000597.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000597_000004.ply,4,597,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000597.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000597_000005.ply,5,597,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000597.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000597_000006.ply,6,597,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000597.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000597_000007.ply,7,597,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000597.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000602_000000.ply,0,602,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000602.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000602_000001.ply,1,602,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000602.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000602_000002.ply,2,602,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000602.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000602_000003.ply,3,602,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000602.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000602_000004.ply,4,602,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000602.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000602_000005.ply,5,602,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000602.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000602_000006.ply,6,602,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000602.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000602_000007.ply,7,602,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000602.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000613_000000.ply,0,613,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000613.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000613_000001.ply,1,613,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000613.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000613_000002.ply,2,613,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000613.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000613_000003.ply,3,613,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000613.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000613_000004.ply,4,613,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000613.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000613_000005.ply,5,613,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000613.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000613_000006.ply,6,613,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000613.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
